Campaign ID,Timestamp,Date,InventoryType,Ad Type,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC
121999,2014-09-05-03,9/5/2014,Format6,Inter219,"4,015","2,217",581,81,$11.57,35%,$7.52,13.94%,$19.92,$0.14
122000,2014-09-05-08,9/5/2014,Format4,Inter220,"17,201","9,207","3,506",409,$75.99,35%,$49.40,11.67%,$21.68,$0.19
122001,2014-09-05-16,9/5/2014,Format4,Inter221,"43,703","22,248","5,718",443,$45.47,35%,$29.55,7.75%,$7.95,$0.10
122002,2014-09-05-01,9/5/2014,Format1,Inter218,633,93,93,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122003,2014-09-05-10,9/5/2014,Format4,Inter222,"15,333","9,000","2,829",372,$55.35,35%,$35.98,13.15%,$19.56,$0.15
122004,2014-09-05-04,9/5/2014,Format4,Inter223,"1,162",735,315,46,$5.82,35%,$3.78,14.60%,$18.46,$0.13
122005,2014-09-05-09,9/5/2014,Format1,Inter219,"1,527",234,232,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122006,2014-09-05-05,9/5/2014,Format1,Inter220,552,88,88,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122007,2014-09-05-06,9/5/2014,Format4,Inter224,"7,430","3,966","1,639",167,$32.78,35%,$21.31,10.19%,$20.00,$0.20
122008,2014-09-05-11,9/5/2014,Format4,Inter225,"16,331","9,115","2,604",297,$46.25,35%,$30.06,11.41%,$17.76,$0.16
122009,2014-09-04-21,9/4/2014,Format1,Inter221,"2,230",380,380,1,$0.05,35%,$0.03,0.26%,$0.12,$0.05
122010,2014-09-03-21,9/3/2014,Format1,Inter222,"1,838",311,308,1,$0.05,35%,$0.03,0.32%,$0.16,$0.05
122011,2014-09-04-13,9/4/2014,Format1,Inter223,"1,150",148,145,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122012,2014-09-04-16,9/4/2014,Format1,Inter224,"1,689",330,329,1,$0.07,35%,$0.04,0.30%,$0.20,$0.07
122013,2014-09-04-11,9/4/2014,Format1,Inter225,"1,060",136,135,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122014,2014-09-04-10,9/4/2014,Format1,Inter226,"1,502",186,184,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122015,2014-09-04-04,9/4/2014,Format4,Inter226,"1,401",771,278,26,$5.51,35%,$3.58,9.35%,$19.81,$0.21
122016,2014-09-04-08,9/4/2014,Format1,Inter227,"1,576",266,266,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122017,2014-09-03-20,9/3/2014,Format1,Inter228,"2,430",497,495,1,$0.00,35%,$0.00,0.20%,$0.00,$0.00
122018,2014-09-04-05,9/4/2014,Format4,Inter227,"2,030","1,206",497,54,$7.24,35%,$4.71,10.87%,$14.58,$0.13
122019,2014-09-04-02,9/4/2014,Format1,Inter229,615,92,91,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122020,2014-09-03-23,9/3/2014,Format1,inter230,"1,535",259,247,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122021,2014-09-04-15,9/4/2014,Format1,Inter217,"1,218",242,242,1,$0.00,35%,$0.00,0.41%,$0.00,$0.00
122022,2014-09-04-19,9/4/2014,Format1,Inter218,"1,804",334,328,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122023,2014-09-05-02,9/5/2014,Format4,Inter228,"4,079","1,647",537,69,$10.75,35%,$6.99,12.85%,$20.02,$0.16
122024,2014-09-05-16,9/5/2014,Format1,Inter219,"1,689",270,269,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122025,2014-09-04-20,9/4/2014,Format1,Inter220,"2,428",320,319,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122026,2014-09-05-11,9/5/2014,Format1,Inter221,"1,117",161,160,0,$0.00,35%,$0.00,0.00%,$0.00,$0.00
122027,2014-09-06-10,9/6/2014,Format2,Inter225,"14,297,697","8,550,788","8,245,497","17,961","$16,500.07",23%,"$12,705.05",0.22%,$2.00,$0.92
122028,2014-09-06-15,9/6/2014,Format3,inter230,"1,701,609","837,398","794,800","4,583","$1,590.57",35%,"$1,033.87",0.58%,$2.00,$0.35
122029,2014-09-05-22,9/5/2014,Format3,Inter217,"3,535,760","1,225,488","1,135,723","6,337","$1,317.24",35%,$856.21,0.56%,$1.16,$0.21
122030,2014-09-06-15,9/6/2014,Format3,Inter218,"2,648,114","1,087,346","1,010,383","6,034","$1,588.55",35%,"$1,032.56",0.60%,$1.57,$0.26
122031,2014-09-05-23,9/5/2014,Format1,Inter222,"4,202,519","2,247,620","2,216,194","5,176","$2,835.20",35%,"$1,842.88",0.23%,$1.28,$0.55
122032,2014-09-05-19,9/5/2014,Format1,Inter223,"5,073,966","2,715,270","2,679,593","6,736","$4,138.81",33%,"$2,773.00",0.25%,$1.54,$0.61
122033,2014-09-05-18,9/5/2014,Format1,Inter224,"5,829,601","3,757,434","3,672,484","8,476","$4,528.72",33%,"$3,034.25",0.23%,$1.23,$0.53
122034,2014-09-05-17,9/5/2014,Format3,Inter219,"2,749,806","1,243,596","1,158,632","7,204","$2,056.51",35%,"$1,336.73",0.62%,$1.77,$0.29
122035,2014-09-06-13,9/6/2014,Format2,Inter226,"15,604,935","9,153,171","8,798,371","18,440","$15,251.86",23%,"$11,743.93",0.21%,$1.73,$0.83
122036,2014-09-06-06,9/6/2014,Format1,Inter225,"2,634,891","1,705,392","1,655,429","4,327","$2,894.42",35%,"$1,881.37",0.26%,$1.75,$0.67
122037,2014-09-06-11,9/6/2014,Format2,Inter227,"15,273,691","8,975,656","8,636,782","18,699","$15,901.60",23%,"$12,244.23",0.22%,$1.84,$0.85
122038,2014-09-06-07,9/6/2014,Format3,Inter220,"1,798,720","901,332","842,611","5,109","$2,329.77",35%,"$1,514.35",0.61%,$2.76,$0.46
122039,2014-09-05-22,9/5/2014,Format1,Inter226,"5,854,160","3,063,588","3,020,501","7,446","$4,113.48",33%,"$2,756.03",0.25%,$1.36,$0.55
122040,2014-09-05-19,9/5/2014,Format7,Inter221,"18,165,647","10,493,246","10,104,335","20,737","$14,931.21",25%,"$11,198.41",0.21%,$1.48,$0.72
122041,2014-09-06-03,9/6/2014,Format7,Inter222,"2,329,321","1,425,325","1,360,423","1,548","$2,120.09",35%,"$1,378.06",0.11%,$1.56,$1.37
122042,2014-09-05-22,9/5/2014,Format7,Inter223,"6,940,386","4,318,895","4,230,468","10,003","$4,572.61",33%,"$3,063.65",0.24%,$1.08,$0.46
122043,2014-09-05-21,9/5/2014,Format7,Inter224,"1,134,139","820,619","695,669","92,925","$8,641.66",27%,"$6,308.41",13.36%,$12.42,$0.09
122044,2014-09-06-10,9/6/2014,Format7,Inter225,"728,491","622,301","531,742","69,766","$8,522.79",27%,"$6,221.64",13.12%,$16.03,$0.12
122045,2014-09-05-19,9/5/2014,Format7,Inter226,"508,994","308,624","269,859","33,453","$2,695.12",35%,"$1,751.83",12.40%,$9.99,$0.08
122046,2014-09-05-17,9/5/2014,Format7,Inter227,"373,043","244,748","208,467","22,950","$2,253.84",35%,"$1,464.99",11.01%,$10.81,$0.10
122047,2014-09-06-06,9/6/2014,Format7,Inter228,"101,328","66,223","58,911","7,867",$766.55,35%,$498.26,13.35%,$13.01,$0.10
122048,2014-09-06-13,9/6/2014,Format7,Inter229,"359,507","206,297","179,097","22,151","$1,845.31",35%,"$1,199.45",12.37%,$10.30,$0.08
122049,2014-09-06-00,9/6/2014,Format5,Inter222,"170,625","121,599","108,059","13,543","$1,422.83",35%,$924.84,12.53%,$13.17,$0.11
122050,2014-09-06-14,9/6/2014,Format4,Inter229,"879,317","683,359","576,326","77,630","$7,992.86",27%,"$5,834.79",13.47%,$13.87,$0.10
122051,2014-09-06-16,9/6/2014,Format4,inter230,"1,029,017","715,769","602,503","83,630","$7,601.85",27%,"$5,549.35",13.88%,$12.62,$0.09
122052,2014-09-05-21,9/5/2014,Format5,Inter223,"539,650","257,118","226,694","28,847","$1,916.07",35%,"$1,245.45",12.73%,$8.45,$0.07
122053,2014-09-05-19,9/5/2014,Format6,Inter220,"1,068,540","857,022","721,533","98,656","$10,083.38",25%,"$7,562.53",13.67%,$13.97,$0.10
122054,2014-09-06-00,9/6/2014,Format6,Inter221,"2,408,076","1,411,155","1,389,917","2,981","$2,507.09",35%,"$1,629.61",0.21%,$1.80,$0.84
122055,2014-09-06-08,9/6/2014,Format6,Inter222,"9,981,700","6,025,607","5,803,138","12,496","$12,919.74",25%,"$9,689.80",0.22%,$2.23,$1.03
122056,2014-09-06-07,9/6/2014,Format6,Inter223,"6,715,627","4,061,076","3,909,732","7,910","$9,080.59",27%,"$6,628.83",0.20%,$2.32,$1.15
122057,2014-09-05-22,9/5/2014,Format3,Inter221,"2,214,651","1,031,973","977,507","4,097","$1,172.13",35%,$761.88,0.42%,$1.20,$0.29
122058,2014-09-06-08,9/6/2014,Format3,Inter222,"2,326,781","1,197,274","1,116,119","6,562","$2,914.48",35%,"$1,894.41",0.59%,$2.61,$0.44
122059,2014-09-06-13,9/6/2014,Format3,Inter223,"1,513,904","737,757","701,013","4,087","$1,523.18",35%,$990.06,0.58%,$2.17,$0.37
122060,2014-09-05-20,9/5/2014,Format2,Inter228,"18,881,351","10,755,418","10,339,174","20,405","$14,586.79",25%,"$10,940.09",0.20%,$1.41,$0.71
122061,2014-09-05-17,9/5/2014,Format2,Inter229,"19,018,017","11,153,410","10,756,851","22,095","$17,087.41",23%,"$13,157.31",0.21%,$1.59,$0.77
122062,2014-09-06-16,9/6/2014,Format1,Inter227,"5,499,588","3,553,947","3,474,783","7,882","$4,306.20",33%,"$2,885.16",0.23%,$1.24,$0.55
122063,2014-09-06-06,9/6/2014,Format1,Inter228,"1,648,055","892,719","873,379","2,226","$1,876.96",35%,"$1,220.02",0.25%,$2.15,$0.84
122064,2014-09-05-23,9/5/2014,Format2,inter230,"12,663,241","7,497,388","7,168,378","11,130","$9,123.49",27%,"$6,660.15",0.16%,$1.27,$0.82
122065,2014-09-06-09,9/6/2014,Format1,Inter229,"6,009,096","4,014,741","3,925,108","9,050","$6,234.83",30%,"$4,364.38",0.23%,$1.59,$0.69
122066,2014-09-05-20,9/5/2014,Format1,inter230,"6,165,747","3,223,211","3,173,038","8,381","$4,964.54",33%,"$3,326.24",0.26%,$1.56,$0.59
122067,2014-09-05-20,9/5/2014,Format1,Inter217,"7,019,228","4,416,013","4,314,662","10,267","$5,148.48",30%,"$3,603.94",0.24%,$1.19,$0.50
122068,2014-09-06-16,9/6/2014,Format5,Inter224,"399,225","179,572","150,312","17,120","$1,304.27",35%,$847.77,11.39%,$8.68,$0.08
122069,2014-09-06-00,9/6/2014,Format4,Inter217,"520,869","451,808","388,450","58,637","$7,902.36",27%,"$5,768.72",15.10%,$20.34,$0.13
122070,2014-09-05-20,9/5/2014,Format5,Inter225,"546,201","303,863","267,121","33,765","$2,490.78",35%,"$1,619.01",12.64%,$9.32,$0.07
122071,2014-09-05-19,9/5/2014,Format5,Inter226,"435,465","258,037","215,692","23,189","$2,070.08",35%,"$1,345.55",10.75%,$9.60,$0.09
122072,2014-09-05-18,9/5/2014,Format4,Inter218,"972,659","809,618","679,724","98,166","$10,379.60",25%,"$7,784.70",14.44%,$15.27,$0.11
122073,2014-09-06-04,9/6/2014,Format3,Inter224,"183,678","105,341","100,458",197,$116.99,35%,$76.04,0.20%,$1.16,$0.59
122074,2014-09-06-01,9/6/2014,Format3,Inter225,"1,392,241","642,474","598,104","2,359",$934.94,35%,$607.71,0.39%,$1.56,$0.40
122075,2014-09-06-06,9/6/2014,Format2,Inter217,"3,758,116","2,247,034","2,154,684","3,682","$4,668.17",33%,"$3,127.68",0.17%,$2.17,$1.27
122076,2014-09-05-21,9/5/2014,Format1,Inter218,"7,388,196","4,597,897","4,498,924","10,928","$5,186.13",30%,"$3,630.29",0.24%,$1.15,$0.47
122077,2014-09-05-23,9/5/2014,Format3,Inter226,"1,433,400","674,939","634,507","2,407",$697.09,35%,$453.11,0.38%,$1.10,$0.29
122078,2014-09-06-16,9/6/2014,Format2,Inter218,"17,523,446","10,265,098","9,834,897","21,263","$16,344.70",23%,"$12,585.42",0.22%,$1.66,$0.77
122079,2014-09-05-22,9/5/2014,Format2,Inter219,"16,633,103","9,501,749","9,115,784","15,565","$11,636.10",25%,"$8,727.07",0.17%,$1.28,$0.75
122080,2014-09-06-10,9/6/2014,Format1,Inter219,"5,822,227","3,904,982","3,817,856","9,102","$5,904.84",30%,"$4,133.39",0.24%,$1.55,$0.65
122081,2014-09-06-12,9/6/2014,Format1,Inter220,"3,233,386","1,842,428","1,810,968","4,492","$3,246.87",33%,"$2,175.40",0.25%,$1.79,$0.72
122082,2014-09-06-10,9/6/2014,Format3,Inter227,"2,509,184","1,162,209","1,080,413","6,902","$2,168.74",35%,"$1,409.68",0.64%,$2.01,$0.31
122083,2014-09-06-12,9/6/2014,Format1,Inter221,"5,107,132","3,345,528","3,265,999","7,449","$4,351.48",33%,"$2,915.49",0.23%,$1.33,$0.58
122084,2014-09-06-12,9/6/2014,Format3,Inter228,"2,442,134","1,045,223","970,338","5,777","$1,703.20",35%,"$1,107.08",0.60%,$1.76,$0.29
122085,2014-09-06-00,9/6/2014,Format2,Inter220,"7,838,538","5,076,769","4,860,463","6,915","$7,864.75",27%,"$5,741.27",0.14%,$1.62,$1.14
122086,2014-09-06-04,9/6/2014,Format5,Inter227,"23,864","15,126","13,392","1,966",$194.21,35%,$126.24,14.68%,$14.50,$0.10
122087,2014-09-06-10,9/6/2014,Format5,Inter228,"384,689","250,005","221,744","26,924","$2,471.23",35%,"$1,606.30",12.14%,$11.14,$0.09
122088,2014-09-06-12,9/6/2014,Format4,Inter219,"850,960","697,594","592,549","79,819","$9,281.20",27%,"$6,775.28",13.47%,$15.66,$0.12
122089,2014-09-06-11,9/6/2014,Format3,Inter229,"1,472,665","759,234","721,462","4,550","$1,888.16",35%,"$1,227.30",0.63%,$2.62,$0.41
122090,2014-09-05-19,9/5/2014,Format3,inter230,"3,298,568","1,261,618","1,172,536","7,526","$1,758.99",35%,"$1,143.34",0.64%,$1.50,$0.23
122091,2014-09-06-09,9/6/2014,Format3,Inter217,"1,663,428","904,923","864,064","5,578","$2,586.32",35%,"$1,681.11",0.65%,$2.99,$0.46
122092,2014-09-06-11,9/6/2014,Format1,Inter222,"5,394,325","3,576,363","3,488,426","8,172","$4,988.49",33%,"$3,342.29",0.23%,$1.43,$0.61
122093,2014-09-06-07,9/6/2014,Format1,Inter223,"4,593,205","3,040,904","2,960,721","7,585","$5,499.51",30%,"$3,849.66",0.26%,$1.86,$0.73
122094,2014-09-05-20,9/5/2014,Format3,Inter218,"3,592,480","1,347,803","1,244,678","8,114","$1,815.19",35%,"$1,179.87",0.65%,$1.46,$0.22
122095,2014-09-06-03,9/6/2014,Format1,Inter224,"974,252","663,949","645,090","1,634","$1,066.13",35%,$692.99,0.25%,$1.65,$0.65
122096,2014-09-06-14,9/6/2014,Format2,Inter221,"15,921,519","9,300,642","8,937,600","19,387","$15,417.93",23%,"$11,871.80",0.22%,$1.73,$0.80
122097,2014-09-05-21,9/5/2014,Format1,Inter225,"6,663,870","3,426,457","3,375,323","8,678","$4,814.51",33%,"$3,225.72",0.26%,$1.43,$0.55
122098,2014-09-05-21,9/5/2014,Format2,Inter222,"18,758,720","10,603,615","10,179,271","18,773","$13,780.18",25%,"$10,335.14",0.18%,$1.35,$0.73
122099,2014-09-06-07,9/6/2014,Format5,Inter229,"243,822","174,647","156,409","23,801","$2,169.89",35%,"$1,410.43",15.22%,$13.87,$0.09
122100,2014-09-06-12,9/6/2014,Format4,Inter220,"47,734","26,396","5,957",393,$51.57,35%,$33.52,6.60%,$8.66,$0.13
122101,2014-09-05-21,9/5/2014,Format5,inter230,"513,054","247,781","211,309","23,057","$1,770.71",35%,"$1,150.96",10.91%,$8.38,$0.08
122102,2014-09-06-09,9/6/2014,Format3,Inter219,"2,538,776","1,201,771","1,116,022","6,623","$2,525.37",35%,"$1,641.49",0.59%,$2.26,$0.38
122103,2014-09-06-12,9/6/2014,Format2,Inter223,"15,257,010","8,904,843","8,573,005","18,523","$15,609.11",23%,"$12,019.02",0.22%,$1.82,$0.84
122104,2014-09-06-15,9/6/2014,Format1,Inter226,"3,810,475","2,070,525","2,036,418","5,508","$3,535.33",33%,"$2,368.67",0.27%,$1.74,$0.64
122105,2014-09-05-17,9/5/2014,Format1,Inter227,"3,612,246","2,102,800","2,069,082","5,371","$3,602.47",33%,"$2,413.66",0.26%,$1.74,$0.67
122106,2014-09-06-04,9/6/2014,Format2,Inter224,"1,972,217","1,164,125","1,112,103","1,243","$1,855.41",35%,"$1,206.02",0.11%,$1.67,$1.49
122107,2014-09-06-07,9/6/2014,Format3,Inter220,"1,086,216","629,747","596,777","4,222","$2,201.15",35%,"$1,430.74",0.71%,$3.69,$0.52
122108,2014-09-05-21,9/5/2014,Format3,Inter221,"2,756,918","1,250,460","1,181,041","5,547","$1,575.48",35%,"$1,024.06",0.47%,$1.33,$0.28
122109,2014-09-06-00,9/6/2014,Format3,Inter222,"1,990,514","927,204","857,864","3,846","$1,428.90",35%,$928.79,0.45%,$1.67,$0.37
122110,2014-09-05-19,9/5/2014,Format1,Inter228,"6,249,106","3,954,459","3,875,336","9,364","$4,807.05",33%,"$3,220.73",0.24%,$1.24,$0.51
122111,2014-09-06-10,9/6/2014,Format4,Inter221,"46,553","27,832","7,830",543,$63.37,35%,$41.19,6.93%,$8.09,$0.12
122112,2014-09-05-18,9/5/2014,Format2,Inter225,"17,286,814","10,476,488","10,085,344","19,948","$15,708.58",23%,"$12,095.61",0.20%,$1.56,$0.79
122113,2014-09-06-13,9/6/2014,Format7,inter230,"359,072","205,016","168,001","18,285","$1,715.57",35%,"$1,115.12",10.88%,$10.21,$0.09
122114,2014-09-06-08,9/6/2014,Format7,Inter217,"1,521,660","885,743","848,124","5,785","$3,197.83",33%,"$2,142.55",0.68%,$3.77,$0.55
122115,2014-09-06-13,9/6/2014,Format7,Inter218,"2,430,233","1,041,300","969,060","5,572","$1,659.38",35%,"$1,078.60",0.57%,$1.71,$0.30
122116,2014-09-05-23,9/5/2014,Format7,Inter219,"5,602,223","3,555,521","3,479,766","8,374","$3,486.69",33%,"$2,336.08",0.24%,$1.00,$0.42
122117,2014-09-05-21,9/5/2014,Format7,Inter220,"3,762,759","1,372,525","1,271,526","7,436","$1,619.94",35%,"$1,052.96",0.58%,$1.27,$0.22
122118,2014-09-06-05,9/6/2014,Format7,Inter221,"624,249","356,515","348,277",904,$776.87,35%,$504.97,0.26%,$2.23,$0.86
122119,2014-09-05-22,9/5/2014,Format7,Inter222,"1,027,312","704,639","594,606","73,727","$6,814.41",30%,"$4,770.08",12.40%,$11.46,$0.09
122120,2014-09-05-18,9/5/2014,Format6,Inter224,"391,517","257,858","217,046","23,592","$2,301.85",35%,"$1,496.20",10.87%,$10.61,$0.10
122121,2014-09-06-16,9/6/2014,Format6,Inter225,"1,898,726","918,228","870,905","5,204","$1,798.89",35%,"$1,169.28",0.60%,$2.07,$0.35
122122,2014-09-06-13,9/6/2014,Format6,Inter226,"4,904,844","3,207,414","3,124,607","7,192","$4,244.33",33%,"$2,843.70",0.23%,$1.36,$0.59
122123,2014-09-06-07,9/6/2014,Format6,Inter227,"3,167,751","1,728,942","1,695,975","4,355","$3,763.09",33%,"$2,521.27",0.26%,$2.22,$0.86
122124,2014-09-06-03,9/6/2014,Format3,Inter223,"724,072","310,054","287,570","1,063",$418.25,35%,$271.86,0.37%,$1.45,$0.39
122125,2014-09-06-16,9/6/2014,Format3,Inter224,"2,791,439","1,098,881","1,022,550","6,017","$1,529.16",35%,$993.95,0.59%,$1.50,$0.25
122126,2014-09-06-15,9/6/2014,Format2,Inter226,"16,732,031","9,796,979","9,394,368","20,412","$15,668.24",23%,"$12,064.55",0.22%,$1.67,$0.77
122127,2014-09-06-00,9/6/2014,Format1,Inter229,"3,547,804","2,443,883","2,385,684","5,643","$3,716.17",33%,"$2,489.84",0.24%,$1.56,$0.66
122128,2014-09-05-17,9/5/2014,Format5,Inter217,"426,699","290,565","256,315","31,186","$2,897.81",35%,"$1,883.57",12.17%,$11.31,$0.09
122129,2014-09-06-08,9/6/2014,Format4,Inter222,"426,973","349,079","298,027","41,031","$4,771.87",33%,"$3,197.15",13.77%,$16.01,$0.12
122130,2014-09-06-06,9/6/2014,Format5,Inter218,"101,368","71,334","64,406","10,322",$928.13,35%,$603.28,16.03%,$14.41,$0.09
122131,2014-09-05-18,9/5/2014,Format3,Inter225,"3,041,890","1,249,289","1,164,227","7,326","$1,895.75",35%,"$1,232.24",0.63%,$1.63,$0.26
122132,2014-09-06-10,9/6/2014,Format3,Inter226,"1,536,090","813,039","771,671","5,222","$2,166.03",35%,"$1,407.92",0.68%,$2.81,$0.41
122133,2014-09-06-08,9/6/2014,Format1,inter230,"3,978,544","2,225,812","2,190,070","5,374","$4,654.73",33%,"$3,118.67",0.25%,$2.13,$0.87
122134,2014-09-06-14,9/6/2014,Format3,Inter227,"2,485,124","1,024,463","952,971","5,610","$1,546.17",35%,"$1,005.01",0.59%,$1.62,$0.28
122135,2014-09-06-05,9/6/2014,Format2,Inter227,"2,221,932","1,311,352","1,254,508","1,527","$2,346.96",35%,"$1,525.52",0.12%,$1.87,$1.54
122136,2014-09-06-13,9/6/2014,Format1,Inter217,"3,314,476","1,862,094","1,831,340","4,705","$3,295.03",33%,"$2,207.67",0.26%,$1.80,$0.70
122137,2014-09-05-17,9/5/2014,Format1,Inter218,"5,558,299","3,693,775","3,617,853","8,568","$4,797.53",33%,"$3,214.34",0.24%,$1.33,$0.56
122138,2014-09-06-09,9/6/2014,Format1,Inter219,"4,016,761","2,266,303","2,231,993","5,535","$4,380.95",33%,"$2,935.24",0.25%,$1.96,$0.79
122139,2014-09-05-17,9/5/2014,Format4,Inter223,"941,048","788,225","669,263","97,490","$10,691.55",25%,"$8,018.66",14.57%,$15.98,$0.11
122140,2014-09-06-11,9/6/2014,Format3,Inter228,"2,477,766","1,108,922","1,029,946","6,438","$1,989.49",35%,"$1,293.17",0.63%,$1.93,$0.31
122141,2014-09-05-19,9/5/2014,Format3,Inter229,"2,315,267","1,107,263","1,046,847","5,857","$1,888.60",35%,"$1,227.59",0.56%,$1.80,$0.32
122142,2014-09-06-11,9/6/2014,Format4,Inter224,"796,336","667,863","570,156","75,014","$9,129.66",27%,"$6,664.65",13.16%,$16.01,$0.12
122143,2014-09-05-17,9/5/2014,Format3,inter230,"1,761,532","934,641","886,621","5,600","$2,120.45",35%,"$1,378.29",0.63%,$2.39,$0.38
122144,2014-09-06-08,9/6/2014,Format1,Inter220,"5,801,021","3,925,963","3,832,265","8,860","$6,848.46",30%,"$4,793.92",0.23%,$1.79,$0.77
122145,2014-09-06-14,9/6/2014,Format1,Inter221,"4,911,705","3,197,554","3,122,860","7,187","$4,140.09",33%,"$2,773.86",0.23%,$1.33,$0.58
122146,2014-09-06-13,9/6/2014,Format4,Inter225,"898,592","718,715","604,695","80,642","$8,967.81",27%,"$6,546.50",13.34%,$14.83,$0.11
122147,2014-09-06-09,9/6/2014,Format4,Inter226,"44,230","28,732","9,264",538,$68.83,35%,$44.74,5.81%,$7.43,$0.13
122148,2014-09-05-20,9/5/2014,Format4,Inter227,"1,136,160","889,106","754,429","103,768","$10,011.97",25%,"$7,508.98",13.75%,$13.27,$0.10
122149,2014-09-05-18,9/5/2014,Format3,Inter217,"1,950,025","951,682","902,343","5,626","$1,882.13",35%,"$1,223.38",0.62%,$2.09,$0.33
122150,2014-09-06-10,9/6/2014,Format5,Inter219,"378,988","243,443","209,095","22,045","$2,265.08",35%,"$1,472.30",10.54%,$10.83,$0.10
122151,2014-09-06-01,9/6/2014,Format4,Inter228,"340,976","292,773","250,627","36,624","$4,902.03",33%,"$3,284.36",14.61%,$19.56,$0.13
122152,2014-09-06-05,9/6/2014,Format4,Inter229,"78,382","66,160","56,327","9,498","$1,221.72",35%,$794.12,16.86%,$21.69,$0.13
122153,2014-09-06-09,9/6/2014,Format2,Inter228,"12,750,591","7,609,558","7,333,772","16,382","$15,642.82",23%,"$12,044.97",0.22%,$2.13,$0.95
122154,2014-09-05-22,9/5/2014,Format5,Inter220,"540,324","212,663","182,196","19,167","$1,389.26",35%,$903.02,10.52%,$7.63,$0.07
122155,2014-09-06-01,9/6/2014,Format1,Inter222,"2,237,560","1,553,047","1,509,638","3,483","$2,349.16",35%,"$1,526.96",0.23%,$1.56,$0.67
122156,2014-09-06-15,9/6/2014,Format1,Inter223,"5,208,147","3,383,691","3,308,772","7,719","$4,308.72",33%,"$2,886.84",0.23%,$1.30,$0.56
122157,2014-09-06-07,9/6/2014,Format4,inter230,"256,214","220,408","186,802","26,378","$3,192.09",33%,"$2,138.70",14.12%,$17.09,$0.12
122158,2014-09-06-11,9/6/2014,Format5,Inter221,"359,692","228,470","195,150","20,407","$2,090.53",35%,"$1,358.84",10.46%,$10.71,$0.10
122159,2014-09-05-23,9/5/2014,Format4,Inter217,"825,770","518,998","438,307","56,523","$4,461.97",33%,"$2,989.52",12.90%,$10.18,$0.08
122160,2014-09-06-06,9/6/2014,Format3,Inter218,"1,087,663","476,209","443,792","2,363","$1,011.51",35%,$657.48,0.53%,$2.28,$0.43
122161,2014-09-06-04,9/6/2014,Format3,Inter219,"630,157","269,822","251,385",772,$359.43,35%,$233.63,0.31%,$1.43,$0.47
122162,2014-09-05-20,9/5/2014,Format3,Inter220,"2,709,307","1,265,384","1,191,612","6,306","$1,881.59",35%,"$1,223.03",0.53%,$1.58,$0.30
122163,2014-09-06-09,9/6/2014,Format4,Inter218,"601,309","512,561","438,976","56,939","$7,216.23",27%,"$5,267.85",12.97%,$16.44,$0.13
122164,2014-09-05-22,9/5/2014,Format5,Inter222,"479,663","186,131","163,812","20,572","$1,278.05",35%,$830.73,12.56%,$7.80,$0.06
122165,2014-09-06-00,9/6/2014,Format5,Inter223,"280,590","192,462","165,640","17,405","$1,919.69",35%,"$1,247.80",10.51%,$11.59,$0.11
122166,2014-09-06-01,9/6/2014,Format3,Inter221,"469,197","290,937","279,044",805,$389.98,35%,$253.49,0.29%,$1.40,$0.48
122167,2014-09-06-08,9/6/2014,Format5,Inter224,"368,715","249,440","223,257","30,926","$2,845.32",35%,"$1,849.46",13.85%,$12.74,$0.09
122168,2014-09-06-15,9/6/2014,Format4,Inter219,"944,196","684,679","578,656","80,275","$7,550.68",27%,"$5,512.00",13.87%,$13.05,$0.09
122169,2014-09-06-03,9/6/2014,Format5,Inter225,"73,740","45,714","39,714","4,373",$477.02,35%,$310.06,11.01%,$12.01,$0.11
122170,2014-09-06-09,9/6/2014,Format5,Inter226,"407,568","277,139","246,986","30,561","$2,821.26",35%,"$1,833.82",12.37%,$11.42,$0.09
122171,2014-09-06-12,9/6/2014,Format6,Inter228,"358,660","219,667","185,181","19,263","$1,957.29",35%,"$1,272.24",10.40%,$10.57,$0.10
122172,2014-09-05-18,9/5/2014,Format6,Inter229,"4,039,229","2,300,255","2,262,553","5,666","$3,653.31",33%,"$2,447.72",0.25%,$1.61,$0.64
122173,2014-09-06-04,9/6/2014,Format6,inter230,"90,104","77,197","65,901","11,088","$1,479.57",35%,$961.72,16.83%,$22.45,$0.13
122174,2014-09-06-01,9/6/2014,Format6,Inter217,"4,930,377","3,247,131","3,106,562","4,107","$5,145.52",30%,"$3,601.86",0.13%,$1.66,$1.25
122175,2014-09-06-05,9/6/2014,Format3,Inter222,"700,340","298,860","278,911",985,$457.63,35%,$297.46,0.35%,$1.64,$0.46
