Date,Daily Confirmed,False Positives Found,Cumulative Confirmed,Daily Discharged,Passed but not due to COVID,Cumulative Discharged,Discharged to Isolation,Still Hospitalised,Daily Deaths,Cumulative Deaths,Tested positive demise,Daily Imported,Daily Local transmission,Local cases residing in dorms MOH report,Local cases not residing in doms MOH report,Intensive Care Unit (ICU),General Wards MOH report,In Isolation MOH report,Total Completed Isolation MOH report,Total Hospital Discharged MOH report,Requires Oxygen Supplementation or Unstable,Linked community cases,Unlinked community cases,Phase,Cumulative Vaccine Doses,Cumulative Individuals Vaccinated,Cumulative Individuals Vaccination Completed,Perc population completed at least one dose,Perc population completed vaccination,Sinovac vaccine doses,Cumulative individuals using Sinovac vaccine,Doses of other vaccines recognised by WHO,Cumulative individuals using other vaccines recognised by WHO,Number taken booster shots,Perc population taken booster shots
8/6/2021,97,0,65605,79,0,63558,1482,516,1,41,0,4,93,18,75,7,539,1482,59654,3882,38,64,29,Phase 2 (Heightened Alert),7897570,4344183,3677788,78%,67%,120665,79297,,,,
8/7/2021,81,0,65686,122,0,63680,1457,499,1,42,0,6,75,19,56,4,525,1457,59752,3906,38,59,16,Phase 2 (Heightened Alert),7971889,4351541,3744802,79%,68%,129787,81555,,,,
8/8/2021,78,0,65764,200,0,63880,1322,512,0,42,0,5,73,4,69,8,534,1322,59937,3921,37,52,21,Phase 2 (Heightened Alert),8042596,4359495,3807652,79%,69%,130952,81612,,,,
8/9/2021,72,0,65836,204,0,64084,1205,497,0,42,0,3,69,12,57,10,517,1205,60112,3950,35,49,20,Phase 2 (Heightened Alert),8103735,4367061,3862510,79%,70%,131497,81709,,,,
8/10/2021,54,0,65890,90,0,64174,1188,478,0,42,0,1,53,6,47,11,497,1188,60179,3973,32,38,15,Preparatory Stage,8145237,4373550,3897650,81%,72%,,,131186,80459,,
8/11/2021,63,0,65953,141,0,64315,1109,478,1,43,0,2,61,8,53,8,500,1109,60304,3989,35,44,17,Preparatory Stage,8193151,4383631,3936162,81%,72%,,,138879,82406,,
8/12/2021,59,0,66012,87,0,64402,1119,440,0,43,0,0,59,4,55,9,461,1119,60365,4015,36,40,19,Preparatory Stage,8241298,4393708,3974953,81%,73%,,,141405,82881,,
8/13/2021,49,0,66061,157,0,64559,992,458,1,44,0,4,45,2,43,10,478,992,60505,4032,30,32,13,Preparatory Stage,8286283,4402608,4011715,81%,74%,,,142966,82951,,
8/14/2021,58,0,66119,132,0,64691,955,421,0,44,0,1,57,4,53,9,442,955,60603,4066,26,40,17,Preparatory Stage,8343303,4413484,4058584,81%,75%,,,145688,83327,,
8/15/2021,53,0,66172,123,0,64814,893,413,0,44,0,3,50,4,46,8,435,893,60700,4092,32,36,14,Preparatory Stage,8399585,4424312,4104828,81%,75%,,,147528,83536,,
8/16/2021,53,0,66225,110,0,64924,853,396,0,44,0,5,48,14,34,7,419,853,60789,4113,33,39,9,Preparatory Stage,8438233,4432081,4136498,82%,76%,,,149107,83796,,
8/17/2021,56,0,66281,160,0,65084,770,374,1,45,0,4,52,14,38,6,398,770,60924,4138,30,38,14,Preparatory Stage,8464972,4440268,4155680,82%,76%,,,151089,83968,,
8/18/2021,53,0,66334,90,0,65174,734,372,1,46,0,4,49,2,47,6,396,734,60997,4155,26,30,19,Preparatory Stage,8486232,4447250,4170573,82%,77%,,,153020,84172,,
8/19/2021,32,0,66366,90,0,65264,687,361,0,46,0,3,29,0,29,8,383,687,61058,4184,29,16,13,Preparatory Stage,8507687,4453578,4186252,82%,77%,,,153913,84219,,
8/20/2021,40,0,66406,160,0,65424,577,350,1,47,0,4,36,2,34,7,373,577,61198,4204,27,22,14,Preparatory Stage,8526565,4459200,4200032,82%,77%,,,154936,84281,,
8/21/2021,37,0,66443,126,0,65550,504,334,0,47,0,5,32,0,32,7,357,504,61293,4235,22,16,16,Preparatory Stage,8553434,4467533,4218703,82%,78%,,,156114,84345,,
8/22/2021,35,0,66478,73,0,65623,482,316,2,49,0,6,29,3,26,7,339,482,61348,4253,22,12,17,Preparatory Stage,8575608,4475214,4232803,82%,78%,,,159204,84530,,
8/23/2021,98,0,66576,99,0,65722,490,306,1,50,0,4,94,60,34,7,329,490,61417,4283,21,75,19,Preparatory Stage,8588011,4477965,4238764,82%,78%,,,159438,84982,,
8/24/2021,116,0,66692,72,0,65794,531,309,0,50,0,5,111,23,88,7,332,531,61475,4297,20,78,33,Preparatory Stage,8605217,4482282,4251555,82%,78%,,,160649,85114,,
8/25/2021,120,0,66812,53,0,65847,585,320,2,52,0,2,118,26,92,7,343,585,61509,4316,19,89,29,Preparatory Stage,8619767,4486367,4261137,82%,78%,,,161563,85242,,
8/26/2021,116,0,66928,84,0,65931,624,313,0,52,0,4,112,13,99,7,336,624,61562,4347,17,88,24,Preparatory Stage,8633769,4490780,4270547,83%,79%,,,162307,85325,,
8/27/2021,122,0,67050,59,0,65990,658,339,3,55,0,2,120,7,113,6,363,658,61611,4357,13,94,26,Preparatory Stage,8647565,4494681,4278869,83%,79%,,,163009,85390,,
8/28/2021,121,0,67171,54,0,66044,705,359,0,55,0,8,113,14,99,6,383,705,61648,4374,16,84,29,Preparatory Stage,8667278,4500430,4291659,83%,79%,,,164336,85489,,
8/29/2021,133,0,67304,70,0,66114,743,384,0,55,0,9,124,15,109,6,408,743,61697,4395,14,90,34,Preparatory Stage,8684484,4505072,4302996,83%,80%,,,165981,85557,,
8/30/2021,155,0,67459,40,0,66154,831,411,0,55,0,8,147,24,123,5,436,831,61716,4416,19,95,52,Preparatory Stage,8695034,4507685,4309977,83%,80%,,,166142,85584,,
8/31/2021,161,0,67620,42,0,66196,928,433,0,55,0,5,156,20,136,5,458,928,61743,4431,19,77,79,Preparatory Stage,8708760,4511747,4319031,83%,80%,,,167242,85688,,
9/1/2021,180,0,67800,48,0,66244,1024,469,0,55,0,3,177,11,166,5,494,1024,61781,4441,22,87,90,Preparatory Stage,8722819,4515469,4328804,83%,80%,,,167898,85786,,
9/2/2021,191,0,67991,90,0,66334,1096,498,0,55,0,4,187,11,176,5,523,1096,61849,4463,27,74,113,Preparatory Stage,8735507,4518968,4336867,83%,80%,,,168484,85860,,
9/3/2021,219,0,68210,56,0,66390,1207,550,0,55,0,3,216,6,210,5,575,1207,61890,4478,20,107,109,Preparatory Stage,8747866,4522530,4344810,83%,80%,,,169254,85953,,
9/4/2021,259,0,68469,144,0,66534,1294,578,0,55,0,6,253,7,246,5,603,1294,61993,4519,22,137,116,Preparatory Stage,8765482,4527338,4357467,83%,81%,,,170144,86019,,
9/5/2021,191,0,68660,88,0,66622,1352,623,0,55,0,5,186,11,175,5,648,1352,62065,4535,24,96,90,Preparatory Stage,8783111,4531281,4370515,83%,81%,,,170577,86080,,
9/6/2021,241,0,68901,119,0,66741,1490,607,0,55,0,6,235,20,215,6,631,1490,62151,4568,21,125,110,Preparatory Stage,8794457,4533475,4378769,83%,81%,,,170635,86101,,
9/7/2021,332,0,69233,148,0,66889,1668,613,0,55,0,4,328,28,300,6,637,1668,62274,4593,24,143,185,Preparatory Stage,8804737,4536986,4385405,83%,81%,,,171961,86204,,
9/8/2021,349,0,69582,345,0,67234,1650,634,1,56,0,2,347,18,329,6,658,1650,62595,4617,23,,,Preparatory Stage,8813966,4540422,4391303,83%,81%,,,174435,86319,,
9/9/2021,457,0,70039,221,0,67455,1885,634,1,57,0,7,450,31,419,7,657,1885,62716,4717,26,,,Preparatory Stage,8823534,4544155,4396578,83%,81%,,,175027,86379,,
9/10/2021,573,0,70612,334,0,67789,2098,659,1,58,0,5,568,108,460,6,683,2098,62977,4790,25,,,Preparatory Stage,8832468,4547903,4401020,83%,81%,,,175974,86487,,
9/11/2021,555,0,71167,221,0,68010,2413,678,1,58,0,5,550,64,486,7,701,2413,63161,4827,35,,,Preparatory Stage,8846497,4551854,4411550,84%,81%,,,176732,86561,,
9/12/2021,520,0,71687,200,0,68210,2661,750,0,58,0,3,517,63,454,7,773,2661,63313,4875,54,,,Preparatory Stage,8859168,4554718,4419947,84%,81%,,,176820,86597,,
9/13/2021,607,0,72294,247,0,68457,3027,744,0,58,0,10,597,63,534,8,766,3027,63495,4940,57,,,Preparatory Stage,8867170,4556377,4425034,84%,81%,,,176860,86614,,
9/14/2021,837,0,73131,165,0,68622,3664,779,0,58,0,5,832,77,755,9,800,3664,63581,5019,75,,,Preparatory Stage,8874365,4558863,4428658,84%,81%,,,178337,86659,,
9/15/2021,807,0,73938,277,0,68899,4181,792,0,58,0,3,804,34,770,9,813,4181,63781,5096,76,,,Preparatory Stage,8881071,4561574,4432411,84%,81%,,,179086,86731,,
9/16/2021,910,0,74848,374,0,69273,4701,807,1,59,0,4,906,103,803,12,825,4701,64079,5172,77,,,Preparatory Stage,8892684,4564676,4434848,84%,82%,,,180118,86813,,
9/17/2021,935,0,75783,363,0,69636,5297,783,0,59,0,1,934,96,838,14,799,5297,64346,5268,90,,,Preparatory Stage,8903190,4568101,4438511,84%,82%,,,181531,86891,,
9/18/2021,1009,0,76792,510,0,70146,5745,833,1,60,0,5,1004,78,926,18,845,5745,64790,5334,105,,,Preparatory Stage,8922035,4571939,4444525,84%,82%,,,182716,86968,,
9/19/2021,1012,0,77804,476,0,70622,6271,843,0,60,0,3,1009,90,919,21,852,6271,65202,5398,118,,,Preparatory Stage,8944060,4574522,4449437,84%,82%,,,183202,87054,,
9/20/2021,917,0,78721,487,0,71109,6517,1025,2,62,0,7,910,78,832,18,1037,6517,65648,5439,128,,,Preparatory Stage,8957327,4575856,4451877,84%,82%,,,183409,87084,,
9/21/2021,1178,0,79899,541,0,71650,7097,1079,3,65,0,5,1173,135,1038,17,1092,7097,66079,5549,147,,,Preparatory Stage,8976010,4578704,4455536,84%,82%,,,184864,87125,,
9/22/2021,1457,0,81356,462,0,72112,8115,1053,3,68,0,4,1453,176,1277,19,1064,8115,66489,5601,145,,,Preparatory Stage,8990844,4582020,4459445,84%,82%,,,186019,87177,,
9/23/2021,1504,0,82860,321,0,72433,9259,1090,2,70,0,13,1491,273,1218,23,1097,9259,66705,5706,163,,,Preparatory Stage,9012036,4584600,4463450,84%,82%,,,187529,87257,,
9/24/2021,1650,0,84510,984,0,73417,9950,1062,3,73,0,4,1646,277,1369,23,1069,9950,67632,5763,162,,,Preparatory Stage,9034630,4586889,4464532,84%,82%,,,188596,87322,,
9/25/2021,1443,0,85953,740,0,74157,10600,1112,3,76,0,19,1424,371,1053,27,1115,10600,68308,5827,165,,,Preparatory Stage,9066237,4590002,4469610,84%,82%,,,190738,87701,,
9/26/2021,1939,0,87892,517,0,74674,11959,1173,2,78,0,5,1934,398,1536,30,1173,11959,68778,5874,172,,,Stabilisation Phase,9095290,4591847,4473746,85%,82%,,,191709,88301,,
9/27/2021,1647,0,89539,524,0,75198,12995,1258,2,80,0,5,1642,362,1280,27,1261,12995,69261,5915,194,,,Stabilisation Phase,9114751,4592993,4475491,85%,82%,,,192119,88524,,
9/28/2021,2236,0,91775,1045,0,76243,14144,1295,5,85,0,10,2226,515,1711,30,1295,14144,70236,5985,209,,,Stabilisation Phase,9128419,4593439,4480474,85%,82%,,,194270,97311,172090,
9/29/2021,2268,0,94043,1086,0,77329,15308,1305,8,93,0,10,2258,448,1810,34,1301,15308,71238,6069,197,,,Stabilisation Phase,9157529,4593717,4482167,85%,82%,,,195791,98772,196211,
9/30/2021,2478,0,96521,867,0,78196,16892,1330,2,95,0,4,2474,452,2022,34,1326,16892,72047,6127,204,,,Stabilisation Phase,9183076,4593801,4484783,85%,82%,,,197155,100012,215729,
10/1/2021,2909,0,99430,950,0,79146,18847,1326,8,103,0,12,2897,818,2079,34,1322,18847,72859,6265,222,,,Stabilisation Phase,9204856,4594491,4487124,85%,82%,,,198533,101290,236849,
10/2/2021,2356,0,101786,1603,0,80749,19530,1392,4,107,0,6,2350,412,1938,31,1391,19530,74353,6374,243,,,Stabilisation Phase,9235990,4594688,4490834,85%,82%,,,200358,102915,258043,
10/3/2021,2057,0,103843,1199,0,81948,20467,1307,6,113,0,8,2049,373,1676,35,1302,20467,75483,6443,250,,,Stabilisation Phase,9262396,4594812,4491311,85%,82%,,,201185,103723,279787,
10/4/2021,2475,0,106318,2540,0,84488,20376,1325,8,121,0,15,2460,601,1859,35,1320,20376,77972,6494,226,,,Stabilisation Phase,9284447,4594926,4509533,85%,82%,,,201573,104100,299155,
10/5/2021,3486,0,109804,1745,0,86233,21951,1482,9,130,0,6,3480,713,2767,34,1478,21951,79593,6618,247,,,Stabilisation Phase,9310419,4595012,4526955,85%,83%,,,203051,105512,321228,
10/6/2021,3577,0,113381,2899,0,89132,22618,1490,3,133,0,15,3562,630,2932,37,1483,22618,82340,6770,255,,,Stabilisation Phase,9335067,4595196,4529653,85%,83%,,,205430,107523,341427,
10/7/2021,3483,0,116864,3445,0,92577,22639,1504,3,136,0,8,3475,692,2783,40,1494,22639,85647,6908,297,,,Stabilisation Phase,9355632,4595270,4532399,85%,83%,,,207145,109015,357247,
10/8/2021,3590,0,120454,2454,0,95031,23739,1534,6,142,0,0,3590,765,2825,41,1523,23739,87951,7058,307,,,Stabilisation Phase,9374827,4597008,4534827,85%,83%,,,208934,110169,371953,
10/9/2021,3703,0,124157,3019,0,98050,24407,1539,11,153,0,3,3700,832,2868,40,1529,24407,90831,7197,302,,,Stabilisation Phase,9401855,4599302,4538549,85%,83%,,,211620,111898,392555,
10/10/2021,2809,0,126966,2469,0,100519,24694,1583,9,162,0,2,2807,631,2176,41,1572,24694,93200,7297,292,,,Stabilisation Phase,9426896,4601688,4541733,85%,83%,,,212622,112381,411447,
10/11/2021,2263,0,129229,2249,0,102768,24613,1668,10,172,0,8,2255,306,1949,42,1656,24613,95329,7417,308,,,Stabilisation Phase,9457764,4603882,4543625,85%,83%,,,213178,112664,438493,
10/12/2021,2976,0,132205,2110,0,104878,25547,1589,11,183,0,4,2972,251,2721,42,1577,25547,97259,7597,291,,,Stabilisation Phase,9490422,4606968,4546215,85%,83%,,,215702,113562,465204,
10/13/2021,3190,0,135395,3215,0,108093,25625,1477,9,192,0,6,3184,498,2686,46,1461,25625,100347,7724,300,,,Stabilisation Phase,9518022,4609566,4548440,85%,84%,,,218153,114681,487673,
